url,http_code,final_url,final_ip,size,status
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8,200,http://39.134.18.115:80/wh7f454c46tw1054088196_-1311887539/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8050&prioritypopid=14&online=1790328106&vqe=3,39.134.18.115,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226379/index.m3u8,200,http://39.134.18.162:80/wh7f454c46tw1054088227_-970300052/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226379/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.114_80&hms_devid=8150&online=1790328106&vqe=3,39.134.18.162,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8,200,http://39.134.18.161:80/wh7f454c46tw1054089206_-909902567/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8150&online=1790328106&vqe=3,39.134.18.161,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226018/index.m3u8,200,http://39.134.18.131:80/wh7f454c46tw1054090062_322789648/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226018/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.72_80&hms_devid=7966&online=1790328106&vqe=3,39.134.18.131,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226355/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1054089115_-1175025522/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226355/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226354/index.m3u8,404,http://39.134.18.115:80/wh7f454c46tw1054102845_-1806742795/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226354/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8050&prioritypopid=14&online=1790328106&vqe=3,39.134.18.115,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226207/index.m3u8,404,http://39.134.18.114:80/wh7f454c46tw1054102521_-25098824/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226207/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.114,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226459/index.m3u8,200,http://39.134.18.166:80/wh7f454c46tw1054109392_1417665093/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226459/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.68_80&hms_devid=8152&online=1790328106&vqe=3,39.134.18.166,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226461/index.m3u8,404,http://39.134.18.114:80/wh7f454c46tw1054110168_1873402725/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226461/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.114,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226353/index.m3u8,200,http://39.134.18.166:80/wh7f454c46tw1054112410_1552851383/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226353/index.m3u8?icpid=88888890&RTS=1790328106&from=14&ocs=2_39.134.18.120_80&hms_devid=8152&online=1790328106&vqe=3,39.134.18.166,402,reachable
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/index.m3u8,404,http://39.134.18.72:80/wh7f454c46tw1054113241_716677858/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8345&prioritypopid=14&online=1790328106&vqe=3,39.134.18.72,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226900/index.m3u8,404,http://39.134.18.120:80/wh7f454c46tw1054130332_-99767441/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226900/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8054&prioritypopid=14&online=1790328106&vqe=3,39.134.18.120,0,intranet
http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226365/index.m3u8,404,http://39.134.18.113:80/wh7f454c46tw1054134660_-1368956939/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226365/index.m3u8?icpid=88888890&RTS=1790328106&from=14&hms_devid=8055&prioritypopid=14&online=1790328106&vqe=3,39.134.18.113,0,intranet
http://liveop.cctv.cn/hls/4KHD/playlist.m3u8,403,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8,120.201.28.208,0,intranet
http://111.21.22.148/PLTV/88888893/224/3221226232/index.m3u8,404,http://111.20.36.151:80/wh7f454c46tw1054131023_1002205900/PLTV/88888893/224/3221226232/index.m3u8?icpid=88888893&RTS=1790328106&from=1&popid=1&hms_devid=1056&prioritypopid=1,111.20.36.151,0,intranet
http://211.137.115.110:8080/gitv_live/G_AISHANG-4K/G_AISHANG-4K.m3u8,000,http://211.137.115.110:8080/gitv_live/G_AISHANG-4K/G_AISHANG-4K.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-1-HD/CCTV-1-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-1-HD/CCTV-1-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-1-MD/G_CCTV-1-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-1-MD/G_CCTV-1-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-2-HD/G_CCTV-2-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-2-HD/G_CCTV-2-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-2-MD/G_CCTV-2-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-2-MD/G_CCTV-2-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-3-HD/G_CCTV-3-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-3-HD/G_CCTV-3-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-4-HD/G_CCTV-4-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-4-HD/G_CCTV-4-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-4-MD/G_CCTV-4-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-4-MD/G_CCTV-4-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-5-HD/G_CCTV-5-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-5-HD/G_CCTV-5-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-5PLUS-MD/G_CCTV-5PLUS-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-5PLUS-MD/G_CCTV-5PLUS-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-6-HD/G_CCTV-6-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-6-HD/G_CCTV-6-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-7-HD/G_CCTV-7-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-7-HD/G_CCTV-7-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-8-HD/G_CCTV-8-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-8-HD/G_CCTV-8-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-9-HD/G_CCTV-9-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-9-HD/G_CCTV-9-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-10-HD/G_CCTV-10-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-10-HD/G_CCTV-10-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-12-HD/G_CCTV-12-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-12-HD/G_CCTV-12-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-14-HD/G_CCTV-14-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-14-HD/G_CCTV-14-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_IPTV-5PLUS-HD/G_IPTV-5PLUS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_IPTV-5PLUS-HD/G_IPTV-5PLUS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/DFWS-HD/DFWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/DFWS-HD/DFWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_DONGFANG-MD/G_DONGFANG-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_DONGFANG-MD/G_DONGFANG-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_BEIJING-MD/G_BEIJING-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_BEIJING-MD/G_BEIJING-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/BTV-1/BTV-1.m3u8,000,http://211.137.115.110:8080/gitv_live/BTV-1/BTV-1.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_TIANJIN-MD/G_TIANJIN-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_TIANJIN-MD/G_TIANJIN-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ANHUI-MD/G_ANHUI-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ANHUI-MD/G_ANHUI-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ANHUI-HD/G_ANHUI-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ANHUI-HD/G_ANHUI-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANDONG-MD/G_SHANDONG-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANDONG-MD/G_SHANDONG-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_GUANGDONG-MD/G_GUANGDONG-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_GUANGDONG-MD/G_GUANGDONG-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/GDWS-HD/GDWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/GDWS-HD/GDWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JIANGSU-HD/G_JIANGSU-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JIANGSU-HD/G_JIANGSU-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JIANGSU-MD/G_JIANGSU-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JIANGSU-MD/G_JIANGSU-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/ZJWS-HD/ZJWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/ZJWS-HD/ZJWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ZHEJIANG-MD/G_ZHEJIANG-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ZHEJIANG-MD/G_ZHEJIANG-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHENZHEN-MD/G_SHENZHEN-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHENZHEN-MD/G_SHENZHEN-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/SZWS-HD/SZWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/SZWS-HD/SZWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HUBEI-MD/G_HUBEI-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HUBEI-MD/G_HUBEI-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HUBEI-HD/G_HUBEI-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HUBEI-HD/G_HUBEI-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/HNWS-HD/HNWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/HNWS-HD/HNWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HUNAN-MD/G_HUNAN-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HUNAN-MD/G_HUNAN-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_LIAONING-MD/G_LIAONING-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_LIAONING-MD/G_LIAONING-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_LIAONING-HD/G_LIAONING-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_LIAONING-HD/G_LIAONING-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HEILONGJIANG-MD/G_HEILONGJIANG-MD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HEILONGJIANG-MD/G_HEILONGJIANG-MD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/HLJWS-HD/HLJWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/HLJWS-HD/HLJWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANGHAIJS-HD/G_SHANGHAIJS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANGHAIJS-HD/G_SHANGHAIJS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_BEIJINGJS-HD/G_BEIJINGJS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_BEIJINGJS-HD/G_BEIJINGJS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JINYINGJS-HD/G_JINYINGJS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JINYINGJS-HD/G_JINYINGJS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XIONGMAO/G_XIONGMAO.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XIONGMAO/G_XIONGMAO.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/GITV-5/GITV-5.m3u8,000,http://211.137.115.110:8080/gitv_live/GITV-5/GITV-5.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/GITV-6/GITV-6.m3u8,000,http://211.137.115.110:8080/gitv_live/GITV-6/GITV-6.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/GITV-8/GITV-8.m3u8,000,http://211.137.115.110:8080/gitv_live/GITV-8/GITV-8.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/GITV-3/GITV-3.m3u8,000,http://211.137.115.110:8080/gitv_live/GITV-3/GITV-3.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-1/G_CCTV-1.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-1/G_CCTV-1.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-2/G_CCTV-2.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-2/G_CCTV-2.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-3/CCTV-3.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-3/CCTV-3.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-4/CCTV-4.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-4/CCTV-4.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-5/CCTV-5.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-5/CCTV-5.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-6/CCTV-6.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-6/CCTV-6.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-7/CCTV-7.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-7/CCTV-7.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-8/G_CCTV-8.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-8/G_CCTV-8.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-9/G_CCTV-9.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-9/G_CCTV-9.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-10/CCTV-10.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-10/CCTV-10.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-11/CCTV-11.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-11/CCTV-11.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-12/CCTV-12.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-12/CCTV-12.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/CCTV-13/CCTV-13.m3u8,000,http://211.137.115.110:8080/gitv_live/CCTV-13/CCTV-13.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-14/G_CCTV-14.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-14/G_CCTV-14.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-15/G_CCTV-15.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-15/G_CCTV-15.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-17/G_CCTV-17.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-17/G_CCTV-17.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CCTV-NEWS/G_CCTV-NEWS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CCTV-NEWS/G_CCTV-NEWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CETV-1/G_CETV-1.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CETV-1/G_CETV-1.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CETV-2/G_CETV-2.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CETV-2/G_CETV-2.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CETV-3/G_CETV-3.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CETV-3/G_CETV-3.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CETV-4/G_CETV-4.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CETV-4/G_CETV-4.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ZHONGGUOJT/G_ZHONGGUOJT.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ZHONGGUOJT/G_ZHONGGUOJT.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_NVXINGSS/G_NVXINGSS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_NVXINGSS/G_NVXINGSS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8,000,http://211.137.115.110:8080/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8,000,http://211.137.115.110:8080/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_IPTV-3PLUS/G_IPTV-3PLUS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_IPTV-3PLUS/G_IPTV-3PLUS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_IPTV-5PLUS/G_IPTV-5PLUS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_IPTV-5PLUS/G_IPTV-5PLUS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_IPTV-6PLUS/G_IPTV-6PLUS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_IPTV-6PLUS/G_IPTV-6PLUS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_IPTV-8PLUS/G_IPTV-8PLUS.m3u8,000,http://211.137.115.110:8080/gitv_live/G_IPTV-8PLUS/G_IPTV-8PLUS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_IPTV-XSXP/G_IPTV-XSXP.m3u8,000,http://211.137.115.110:8080/gitv_live/G_IPTV-XSXP/G_IPTV-XSXP.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/DNWS/DNWS.m3u8,000,http://211.137.115.110:8080/gitv_live/DNWS/DNWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_DONGFANG/G_DONGFANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_DONGFANG/G_DONGFANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_YUNNAN/G_YUNNAN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_YUNNAN/G_YUNNAN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_NEIMENGGU/G_NEIMENGGU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_NEIMENGGU/G_NEIMENGGU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_BEIJING/G_BEIJING.m3u8,000,http://211.137.115.110:8080/gitv_live/G_BEIJING/G_BEIJING.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XIAMEN/G_XIAMEN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XIAMEN/G_XIAMEN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JILIN/G_JILIN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JILIN/G_JILIN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/SCWS/SCWS.m3u8,000,http://211.137.115.110:8080/gitv_live/SCWS/SCWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/TJWS/TJWS.m3u8,000,http://211.137.115.110:8080/gitv_live/TJWS/TJWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_NINGXIA/G_NINGXIA.m3u8,000,http://211.137.115.110:8080/gitv_live/G_NINGXIA/G_NINGXIA.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/AHWS/AHWS.m3u8,000,http://211.137.115.110:8080/gitv_live/AHWS/AHWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/SDWS/SDWS.m3u8,000,http://211.137.115.110:8080/gitv_live/SDWS/SDWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XINJIANG/G_XINJIANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XINJIANG/G_XINJIANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/SXWS/SXWS.m3u8,000,http://211.137.115.110:8080/gitv_live/SXWS/SXWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_GUANGDONG/G_GUANGDONG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_GUANGDONG/G_GUANGDONG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/GXWS/GXWS.m3u8,000,http://211.137.115.110:8080/gitv_live/GXWS/GXWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/JSWS-HD/JSWS-HD.m3u8,000,http://211.137.115.110:8080/gitv_live/JSWS-HD/JSWS-HD.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/JXWS/JXWS.m3u8,000,http://211.137.115.110:8080/gitv_live/JXWS/JXWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HEBEI/G_HEBEI.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HEBEI/G_HEBEI.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/HENAN/HENAN.m3u8,000,http://211.137.115.110:8080/gitv_live/HENAN/HENAN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ZHEJIANG/G_ZHEJIANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ZHEJIANG/G_ZHEJIANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/LYWS/LYWS.m3u8,000,http://211.137.115.110:8080/gitv_live/LYWS/LYWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHENZHEN/G_SHENZHEN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHENZHEN/G_SHENZHEN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HUBEI/G_HUBEI.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HUBEI/G_HUBEI.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HUNAN/G_HUNAN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HUNAN/G_HUNAN.m3u8,211.137.115.110,0,intranet
